time_aligned_sec,L_Gyro_Z_aligned,R_Gyro_Z_aligned
5.0,-17.595,0.0
5.005,-23.46,17.595
5.01,-23.46,23.46
5.015,-23.46,11.73
5.0200000000000005,-23.46,5.865
5.025,-23.46,5.865
5.03,-11.73,5.865
5.035,-5.865,5.865
5.04,-5.865,0.0
5.045,-5.865,0.0
5.05,-5.865,0.0
5.055,-5.865,0.0
5.0600000000000005,-11.73,0.0
5.065,-17.595,0.0
5.07,-17.595,-5.865
5.075,-23.46,-5.865
5.08,-23.46,-11.73
5.085,-23.46,-17.595
5.09,-23.46,-23.46
5.095,-29.326,-23.46
5.1000000000000005,-29.326,-23.46
5.105,-29.326,-29.326
5.11,-29.326,-29.326
5.115,-29.326,-23.46
5.12,-29.326,-23.46
5.125,-29.326,-29.326
5.13,-29.326,-29.326
5.135,-35.191,-17.595
5.14,-35.191,-11.73
5.1450000000000005,-35.191,-11.73
5.15,-35.191,-11.73
5.155,-35.191,-17.595
5.16,-35.191,-17.595
5.165,-41.056,-17.595
5.17,-41.056,-17.595
5.175,-35.191,-17.595
5.18,-29.326,-23.46
5.1850000000000005,-23.46,-23.46
5.19,-17.595,-29.326
5.195,-11.73,-29.326
5.2,-11.73,-29.326
5.205,-5.865,-35.191
5.21,-0.0,-35.191
5.215,-0.0,-35.191
5.22,5.865,-41.056
5.2250000000000005,5.865,-46.921
5.23,11.73,-46.921
5.235,11.73,-52.786
5.24,11.73,-52.786
5.245,5.865,-58.651
5.25,-0.0,-58.651
5.255,-5.865,-58.651
5.26,-17.595,-58.651
5.265,-29.326,-58.651
5.2700000000000005,-41.056,-46.921
5.275,-52.786,-41.056
5.28,-64.516,-35.191
5.285,-70.381,-23.46
5.29,-76.246,-17.595
5.295,-82.111,-11.73
5.3,-82.111,-5.865
5.305,-82.111,0.0
5.3100000000000005,-82.111,0.0
5.315,-76.246,5.865
5.32,-76.246,11.73
5.325,-70.381,11.73
5.33,-76.246,17.595
5.335,-82.111,11.73
5.34,-87.977,5.865
5.345,-87.977,0.0
5.3500000000000005,-82.111,-11.73
5.355,-70.381,-17.595
5.36,-64.516,-35.191
5.365,-52.786,-46.921
5.37,-46.921,-58.651
5.375,-46.921,-70.381
5.38,-46.921,-82.111
5.385,-41.056,-82.111
5.39,-46.921,-87.977
5.3950000000000005,-52.786,-87.977
5.4,-64.516,-82.111
5.405,-76.246,-82.111
5.41,-82.111,-76.246
5.415,-93.842,-76.246
5.42,-105.572,-76.246
5.425,-111.437,-87.977
5.43,-123.167,-99.707
5.4350000000000005,-134.897,-117.302
5.44,-158.358,-117.302
5.445,-175.953,-105.572
5.45,-199.413,-93.842
5.455,-222.874,-87.977
5.46,-234.604,-82.111
5.465,-246.334,-76.246
5.47,-246.334,-76.246
5.4750000000000005,-246.334,-76.246
5.48,-240.469,-76.246
5.485,-234.604,-82.111
5.49,-228.739,-87.977
5.495,-222.874,-93.842
5.5,-211.144,-105.572
5.505,-193.548,-111.437
5.51,-193.548,-117.302
5.515,-187.683,-129.032
5.5200000000000005,-187.683,-134.897
5.525,-175.953,-146.628
5.53,-170.088,-164.223
5.535,-152.493,-187.683
5.54,-123.167,-211.144
5.545,-99.707,-228.739
5.55,-76.246,-240.469
5.555,-52.786,-246.334
5.5600000000000005,-23.46,-246.334
5.565,-5.865,-246.334
5.57,5.865,-240.469
5.575,5.865,-234.604
5.58,-0.0,-228.739
5.585,-5.865,-222.874
5.59,-17.595,-211.144
5.595,-23.46,-193.548
5.6000000000000005,-29.326,-181.818
5.605,-29.326,-175.953
5.61,-23.46,-175.953
5.615,-11.73,-175.953
5.62,-0.0,-164.223
5.625,11.73,-158.358
5.63,11.73,-146.628
5.635,11.73,-129.032
5.64,11.73,-111.437
5.6450000000000005,11.73,-93.842
5.65,17.595,-76.246
5.655,17.595,-52.786
5.66,17.595,-29.326
5.665,17.595,-23.46
5.67,17.595,-23.46
5.675,17.595,-29.326
5.68,17.595,-35.191
5.6850000000000005,23.46,-41.056
5.69,23.46,-41.056
5.695,29.326,-41.056
5.7,29.326,-35.191
5.705,35.191,-23.46
5.71,41.056,-11.73
5.715,46.921,-5.865
5.72,46.921,-5.865
5.7250000000000005,46.921,-5.865
5.73,46.921,-5.865
5.735,46.921,-5.865
5.74,46.921,-5.865
5.745,41.056,-5.865
5.75,29.326,-5.865
5.755,23.46,-5.865
5.76,17.595,0.0
5.765,11.73,0.0
5.7700000000000005,11.73,0.0
5.775,17.595,5.865
5.78,17.595,5.865
5.785,17.595,11.73
5.79,17.595,11.73
5.795,17.595,17.595
5.8,17.595,23.46
5.805,11.73,23.46
5.8100000000000005,17.595,29.326
5.815,17.595,29.326
5.82,17.595,35.191
5.825,17.595,29.326
5.83,17.595,29.326
5.835,17.595,23.46
5.84,11.73,17.595
5.845,5.865,5.865
5.8500000000000005,5.865,0.0
5.855,-0.0,-5.865
5.86,-0.0,-11.73
5.865,-0.0,-11.73
5.87,5.865,-11.73
5.875,5.865,-17.595
5.88,5.865,-17.595
5.885,5.865,-11.73
5.89,5.865,-5.865
5.8950000000000005,11.73,-5.865
5.9,23.46,0.0
5.905,29.326,0.0
5.91,41.056,5.865
5.915,46.921,5.865
5.92,58.651,5.865
5.925,64.516,0.0
5.93,76.246,0.0
5.9350000000000005,82.111,0.0
5.94,93.842,0.0
5.945,111.437,0.0
5.95,123.167,0.0
5.955,134.897,-5.865
5.96,140.762,0.0
5.965,146.628,5.865
5.97,152.493,5.865
5.9750000000000005,152.493,5.865
5.98,146.628,5.865
5.985,146.628,11.73
5.99,140.762,17.595
5.995,134.897,17.595
6.0,129.032,23.46
6.005,123.167,29.326
6.01,111.437,35.191
6.015000000000001,111.437,41.056
6.0200000000000005,105.572,46.921
6.025,99.707,46.921
6.03,99.707,52.786
6.035,105.572,64.516
6.04,117.302,76.246
6.045,129.032,87.977
6.05,140.762,99.707
6.055,152.493,111.437
6.0600000000000005,158.358,117.302
6.065,164.223,117.302
6.07,164.223,123.167
6.075,164.223,123.167
6.08,164.223,117.302
6.085,164.223,117.302
6.09,164.223,117.302
6.095,164.223,117.302
6.1000000000000005,158.358,111.437
6.105,152.493,105.572
6.11,146.628,99.707
6.115,134.897,99.707
6.12,129.032,93.842
6.125,129.032,93.842
6.13,129.032,93.842
6.135,129.032,99.707
6.140000000000001,123.167,111.437
6.1450000000000005,117.302,123.167
6.15,111.437,129.032
6.155,105.572,129.032
6.16,93.842,134.897
6.165,87.977,129.032
6.17,82.111,134.897
6.175,70.381,134.897
6.18,58.651,134.897
6.1850000000000005,52.786,134.897
6.19,41.056,129.032
6.195,35.191,123.167
6.2,29.326,111.437
6.205,23.46,105.572
6.21,17.595,93.842
6.215,11.73,87.977
6.22,5.865,87.977
6.2250000000000005,5.865,87.977
6.23,5.865,87.977
6.235,5.865,87.977
6.24,5.865,87.977
6.245,5.865,82.111
6.25,11.73,76.246
6.255,11.73,76.246
6.26,11.73,70.381
6.265000000000001,11.73,64.516
6.2700000000000005,11.73,58.651
6.275,5.865,52.786
6.28,5.865,46.921
6.285,-0.0,35.191
6.29,-0.0,29.326
6.295,-0.0,17.595
6.3,-0.0,11.73
6.305,-5.865,5.865
6.3100000000000005,-11.73,0.0
6.315,-17.595,-5.865
6.32,-17.595,-5.865
6.325,-23.46,-5.865
6.33,-29.326,-5.865
6.335,-23.46,-5.865
6.34,-23.46,-5.865
6.345,-23.46,-5.865
6.3500000000000005,-17.595,-5.865
6.355,-5.865,-5.865
6.36,11.73,-5.865
6.365,41.056,-11.73
6.37,58.651,-11.73
6.375,70.381,-11.73
6.38,82.111,-11.73
6.385,87.977,-11.73
6.390000000000001,82.111,-11.73
6.3950000000000005,82.111,-11.73
6.4,82.111,-11.73
6.405,76.246,-17.595
6.41,76.246,-23.46
6.415,70.381,-23.46
6.42,64.516,-29.326
6.425,52.786,-29.326
6.43,46.921,-29.326
6.4350000000000005,35.191,-23.46
6.44,11.73,-23.46
6.445,-0.0,-11.73
6.45,-17.595,-5.865
6.455,-29.326,5.865
6.46,-46.921,23.46
6.465,-52.786,41.056
6.47,-64.516,52.786
6.4750000000000005,-70.381,64.516
6.48,-76.246,70.381
6.485,-76.246,76.246
6.49,-64.516,76.246
6.495,-46.921,76.246
6.5,-29.326,76.246
6.505,-11.73,70.381
6.51,11.73,64.516
6.515000000000001,29.326,58.651
6.5200000000000005,35.191,46.921
6.525,35.191,35.191
6.53,35.191,17.595
6.535,29.326,5.865
6.54,23.46,-11.73
6.545,11.73,-17.595
6.55,-0.0,-17.595
6.555,-11.73,-11.73
6.5600000000000005,-23.46,-5.865
6.565,-29.326,0.0
6.57,-41.056,5.865
6.575,-41.056,11.73
6.58,-46.921,17.595
6.585,-46.921,17.595
6.59,-46.921,17.595
6.595,-46.921,23.46
6.6000000000000005,-41.056,23.46
6.605,-41.056,29.326
6.61,-46.921,35.191
6.615,-46.921,35.191
6.62,-46.921,35.191
6.625,-52.786,29.326
6.63,-46.921,23.46
6.635,-41.056,17.595
6.640000000000001,-41.056,5.865
6.6450000000000005,-41.056,-5.865
6.65,-41.056,-11.73
6.655,-46.921,-17.595
6.66,-46.921,-23.46
6.665,-58.651,-29.326
6.67,-64.516,-29.326
6.675,-70.381,-29.326
6.68,-76.246,-29.326
6.6850000000000005,-82.111,-29.326
6.69,-87.977,-23.46
6.695,-87.977,-17.595
6.7,-82.111,-11.73
6.705,-82.111,-5.865
6.71,-76.246,-5.865
6.715,-76.246,0.0
6.72,-64.516,0.0
6.7250000000000005,-52.786,0.0
6.73,-41.056,-5.865
6.735,-23.46,-5.865
6.74,-11.73,-11.73
6.745,-0.0,-23.46
6.75,-0.0,-35.191
6.755,5.865,-46.921
6.76,-0.0,-58.651
6.765000000000001,-0.0,-64.516
6.7700000000000005,-5.865,-70.381
6.775,-11.73,-76.246
6.78,-17.595,-76.246
6.785,-17.595,-82.111
6.79,-17.595,-76.246
6.795,-23.46,-70.381
6.8,-23.46,-64.516
6.805,-29.326,-52.786
6.8100000000000005,-35.191,-41.056
6.815,-41.056,-29.326
6.82,-41.056,-23.46
6.825,-41.056,-17.595
6.83,-35.191,-11.73
6.835,-29.326,0.0
6.84,-23.46,0.0
6.845,-23.46,5.865
6.8500000000000005,-29.326,5.865
6.855,-35.191,5.865
6.86,-35.191,0.0
6.865,-41.056,0.0
6.87,-41.056,-5.865
6.875,-46.921,-5.865
6.88,-58.651,-11.73
6.885,-58.651,-11.73
6.890000000000001,-64.516,-11.73
6.8950000000000005,-64.516,-11.73
6.9,-64.516,-11.73
6.905,-64.516,-5.865
6.91,-58.651,-5.865
6.915,-58.651,-5.865
6.92,-52.786,-5.865
6.925,-46.921,-5.865
6.93,-46.921,-5.865
6.9350000000000005,-41.056,-11.73
6.94,-35.191,-11.73
6.945,-35.191,-11.73
6.95,-29.326,-11.73
6.955,-17.595,-17.595
6.96,-11.73,-17.595
6.965,-5.865,-17.595
6.97,-0.0,-17.595
6.9750000000000005,5.865,-17.595
6.98,11.73,-17.595
6.985,11.73,-17.595
6.99,17.595,-11.73
6.995,23.46,-11.73
7.0,23.46,-17.595
7.005,29.326,-17.595
7.01,29.326,-17.595
7.015000000000001,29.326,-17.595
7.0200000000000005,29.326,-17.595
7.025,23.46,-17.595
7.03,11.73,-17.595
7.035,5.865,-17.595
7.04,-0.0,-11.73
7.045,-5.865,-11.73
7.05,-11.73,-5.865
7.055,-17.595,0.0
7.0600000000000005,-23.46,5.865
7.065,-23.46,11.73
7.07,-29.326,11.73
7.075,-29.326,17.595
7.08,-29.326,17.595
7.085,-23.46,23.46
7.09,-17.595,23.46
7.095,-5.865,29.326
7.1000000000000005,-0.0,29.326
7.105,5.865,29.326
7.11,11.73,29.326
7.115,17.595,29.326
7.12,23.46,17.595
7.125,17.595,17.595
7.13,17.595,5.865
7.135,11.73,0.0
7.140000000000001,5.865,-5.865
7.1450000000000005,-0.0,-11.73
7.15,-0.0,-17.595
7.155,-5.865,-17.595
7.16,-11.73,-17.595
7.165,-17.595,-23.46
7.17,-17.595,-17.595
7.175,-17.595,-17.595
7.18,-11.73,-11.73
7.1850000000000005,-5.865,0.0
7.19,5.865,5.865
7.195,11.73,17.595
7.2,23.46,23.46
7.205,29.326,29.326
7.21,35.191,29.326
7.215,41.056,29.326
7.22,46.921,29.326
7.2250000000000005,58.651,35.191
7.23,70.381,35.191
7.235,82.111,35.191
7.24,87.977,35.191
7.245,93.842,35.191
7.25,99.707,29.326
7.255,93.842,29.326
7.26,82.111,23.46
7.265000000000001,64.516,17.595
7.2700000000000005,46.921,11.73
7.275,29.326,5.865
7.28,17.595,5.865
7.285,11.73,11.73
7.29,11.73,23.46
7.295,11.73,29.326
7.3,11.73,41.056
7.305,5.865,46.921
7.3100000000000005,5.865,52.786
7.315,5.865,58.651
7.32,5.865,64.516
7.325,5.865,64.516
7.33,5.865,64.516
7.335,5.865,64.516
7.34,11.73,58.651
7.345,17.595,52.786
7.3500000000000005,23.46,52.786
7.355,23.46,41.056
7.36,23.46,29.326
7.365,17.595,23.46
7.37,11.73,11.73
7.375,5.865,0.0
7.38,-0.0,0.0
7.385,-5.865,0.0
7.390000000000001,-11.73,0.0
7.3950000000000005,-17.595,0.0
7.4,-23.46,0.0
7.405,-29.326,5.865
7.41,-29.326,5.865
7.415,-29.326,5.865
7.42,-23.46,5.865
7.425,-17.595,5.865
7.43,-17.595,5.865
7.4350000000000005,-17.595,5.865
7.44,-17.595,5.865
7.445,-17.595,0.0
7.45,-17.595,0.0
7.455,-23.46,-5.865
7.46,-23.46,-11.73
7.465,-23.46,-17.595
7.47,-23.46,-17.595
7.4750000000000005,-23.46,-17.595
7.48,-17.595,-23.46
7.485,-17.595,-23.46
7.49,-17.595,-23.46
7.495,-11.73,-23.46
7.5,-5.865,-29.326
7.505,-5.865,-29.326
7.51,-5.865,-29.326
7.515000000000001,-5.865,-29.326
7.5200000000000005,-5.865,-29.326
7.525,-5.865,-29.326
7.53,-5.865,-29.326
7.535,-5.865,-29.326
7.54,-0.0,-29.326
7.545,17.595,-35.191
7.55,35.191,-35.191
7.555,52.786,-35.191
7.5600000000000005,64.516,-35.191
7.565,70.381,-35.191
7.57,76.246,-29.326
7.575,82.111,-29.326
7.58,82.111,-17.595
7.585,87.977,-11.73
7.59,99.707,-5.865
7.595,99.707,5.865
7.6000000000000005,99.707,11.73
7.605,99.707,17.595
7.61,87.977,17.595
7.615,64.516,23.46
7.62,35.191,23.46
7.625,11.73,29.326
7.63,-5.865,29.326
7.635,-23.46,29.326
7.640000000000001,-35.191,23.46
7.6450000000000005,-41.056,29.326
7.65,-46.921,35.191
7.655,-52.786,35.191
7.66,-58.651,41.056
7.665,-64.516,41.056
7.67,-52.786,35.191
7.675,-52.786,35.191
7.68,-52.786,35.191
7.6850000000000005,-64.516,35.191
7.69,-70.381,41.056
7.695,-76.246,41.056
7.7,-76.246,46.921
7.705,-87.977,46.921
7.71,-87.977,46.921
7.715,-87.977,41.056
7.72,-70.381,29.326
7.7250000000000005,-58.651,35.191
7.73,-41.056,41.056
7.735,-29.326,41.056
7.74,-17.595,35.191
7.745,-11.73,23.46
7.75,-5.865,17.595
7.755,-5.865,23.46
7.76,-0.0,23.46
7.765000000000001,-5.865,23.46
7.7700000000000005,-5.865,23.46
7.775,-11.73,29.326
7.78,-17.595,35.191
7.785,-11.73,35.191
7.79,-5.865,41.056
7.795,-0.0,41.056
7.8,-0.0,46.921
7.805000000000001,5.865,46.921
7.8100000000000005,5.865,46.921
7.815,11.73,46.921
7.82,17.595,41.056
7.825,23.46,41.056
7.83,23.46,41.056
7.835,29.326,41.056
7.84,29.326,41.056
7.845,29.326,41.056
7.8500000000000005,35.191,41.056
7.855,35.191,41.056
7.86,41.056,41.056
7.865,46.921,35.191
7.87,46.921,29.326
7.875,52.786,29.326
7.88,58.651,29.326
7.885,64.516,23.46
7.890000000000001,64.516,23.46
7.8950000000000005,64.516,17.595
7.9,64.516,17.595
7.905,58.651,17.595
7.91,52.786,11.73
7.915,41.056,17.595
7.92,29.326,17.595
7.925,23.46,23.46
7.930000000000001,5.865,29.326
7.9350000000000005,-5.865,35.191
7.94,-17.595,41.056
7.945,-23.46,52.786
7.95,-29.326,64.516
7.955,-29.326,70.381
7.96,-23.46,82.111
7.965,-23.46,87.977
7.97,-17.595,93.842
7.9750000000000005,-11.73,99.707
7.98,-11.73,105.572
7.985,-5.865,105.572
7.99,-5.865,105.572
7.995,-5.865,99.707
8.0,-5.865,99.707
8.005,-0.0,93.842
8.01,-0.0,87.977
8.015,5.865,82.111
8.02,11.73,76.246
8.025,5.865,76.246
8.03,5.865,70.381
8.035,-0.0,70.381
8.040000000000001,-5.865,70.381
8.045,-5.865,76.246
8.05,-5.865,76.246
8.055,-5.865,82.111
8.06,-5.865,87.977
8.065,5.865,93.842
8.07,17.595,99.707
8.075,17.595,99.707
8.08,11.73,105.572
8.085,5.865,105.572
8.09,11.73,105.572
8.095,23.46,105.572
8.1,35.191,105.572
8.105,46.921,105.572
8.11,52.786,99.707
8.115,58.651,93.842
8.120000000000001,52.786,87.977
8.125,46.921,82.111
8.13,41.056,70.381
8.135,29.326,52.786
8.14,11.73,35.191
8.145,-0.0,23.46
8.15,-17.595,11.73
8.155,-35.191,0.0
8.16,-52.786,-11.73
8.165000000000001,-58.651,-11.73
8.17,-58.651,-23.46
8.175,-58.651,-29.326
8.18,-52.786,-35.191
8.185,-52.786,-29.326
8.19,-46.921,-17.595
8.195,-41.056,-5.865
8.2,-29.326,11.73
8.205,-17.595,23.46
8.21,-0.0,35.191
8.215,11.73,41.056
8.22,5.865,41.056
8.225,-0.0,41.056
8.23,-11.73,35.191
8.235,-23.46,23.46
8.24,-41.056,0.0
8.245000000000001,-58.651,-23.46
8.25,-70.381,-46.921
8.255,-70.381,-76.246
8.26,-70.381,-99.707
8.265,-70.381,-117.302
8.27,-70.381,-134.897
8.275,-70.381,-152.493
8.28,-64.516,-164.223
8.285,-58.651,-170.088
8.290000000000001,-58.651,-170.088
8.295,-58.651,-164.223
8.3,-58.651,-158.358
8.305,-64.516,-146.628
8.31,-82.111,-140.762
8.315,-93.842,-129.032
8.32,-111.437,-111.437
8.325,-129.032,-93.842
8.33,-140.762,-82.111
8.335,-146.628,-70.381
8.34,-158.358,-58.651
8.345,-158.358,-52.786
8.35,-158.358,-46.921
8.355,-158.358,-52.786
8.36,-158.358,-58.651
8.365,-152.493,-70.381
8.370000000000001,-146.628,-82.111
8.375,-146.628,-87.977
8.38,-140.762,-99.707
8.385,-140.762,-111.437
8.39,-152.493,-117.302
8.395,-146.628,-123.167
8.4,-146.628,-117.302
8.405,-140.762,-117.302
8.41,-123.167,-117.302
8.415000000000001,-111.437,-123.167
8.42,-93.842,-129.032
8.425,-82.111,-134.897
8.43,-76.246,-134.897
8.435,-70.381,-140.762
8.44,-58.651,-140.762
8.445,-52.786,-134.897
8.45,-41.056,-129.032
8.455,-23.46,-123.167
8.46,-11.73,-117.302
8.465,-0.0,-111.437
8.47,5.865,-105.572
8.475,-0.0,-117.302
8.48,-0.0,-117.302
8.485,-11.73,-93.842
8.49,-11.73,-64.516
8.495000000000001,-17.595,-41.056
8.5,-11.73,-29.326
8.505,-11.73,-17.595
8.51,-5.865,-17.595
8.515,-0.0,-17.595
8.52,-0.0,-17.595
8.525,5.865,-17.595
8.53,11.73,-29.326
8.535,23.46,-35.191
8.540000000000001,23.46,-52.786
8.545,29.326,-64.516
8.55,29.326,-76.246
8.555,23.46,-93.842
8.56,11.73,-99.707
8.565,-0.0,-105.572
8.57,-5.865,-105.572
8.575000000000001,-17.595,-99.707
8.58,-23.46,-93.842
8.585,-29.326,-87.977
8.59,-35.191,-76.246
8.595,-41.056,-70.381
8.6,-41.056,-58.651
8.605,-46.921,-46.921
8.61,-46.921,-35.191
8.615,-41.056,-23.46
8.620000000000001,-29.326,-11.73
8.625,-17.595,-5.865
8.63,-5.865,0.0
8.635,5.865,5.865
8.64,23.46,5.865
8.645,29.326,5.865
8.65,41.056,0.0
8.655,46.921,-11.73
8.66,41.056,-17.595
8.665000000000001,35.191,-35.191
8.67,29.326,-41.056
8.675,11.73,-52.786
8.68,5.865,-58.651
8.685,-0.0,-64.516
8.69,-5.865,-64.516
8.695,-5.865,-64.516
8.700000000000001,-5.865,-64.516
8.705,-5.865,-64.516
8.71,-5.865,-58.651
8.715,-11.73,-58.651
8.72,-11.73,-58.651
8.725,-11.73,-64.516
8.73,-17.595,-64.516
8.735,-23.46,-70.381
8.74,-23.46,-70.381
8.745000000000001,-29.326,-70.381
8.75,-35.191,-70.381
8.755,-35.191,-58.651
8.76,-35.191,-52.786
8.765,-29.326,-41.056
8.77,-23.46,-35.191
8.775,-5.865,-35.191
8.78,17.595,-29.326
8.785,35.191,-29.326
8.790000000000001,52.786,-29.326
8.795,70.381,-29.326
8.8,76.246,-23.46
8.805,82.111,-23.46
8.81,93.842,-17.595
8.815,93.842,-11.73
8.82,99.707,-5.865
8.825000000000001,99.707,0.0
8.83,105.572,0.0
8.835,105.572,-5.865
8.84,111.437,-5.865
8.845,111.437,-5.865
8.85,111.437,-5.865
8.855,105.572,0.0
8.86,93.842,0.0
8.865,87.977,5.865
8.870000000000001,76.246,11.73
8.875,70.381,17.595
8.88,64.516,23.46
8.885,58.651,29.326
8.89,58.651,41.056
8.895,52.786,52.786
8.9,46.921,64.516
8.905,41.056,70.381
8.91,41.056,64.516
8.915000000000001,41.056,64.516
8.92,41.056,58.651
8.925,41.056,46.921
8.93,46.921,35.191
8.935,52.786,29.326
8.94,58.651,11.73
8.945,64.516,5.865
8.950000000000001,70.381,-5.865
8.955,70.381,-11.73
8.96,76.246,-23.46
8.965,76.246,-35.191
8.97,70.381,-41.056
8.975,70.381,-46.921
8.98,70.381,-46.921
8.985,64.516,-46.921
8.99,64.516,-46.921
8.995000000000001,58.651,-41.056
9.0,52.786,-35.191
9.005,46.921,-23.46
9.01,41.056,-5.865
9.015,29.326,0.0
9.02,29.326,11.73
9.025,23.46,23.46
9.03,23.46,23.46
9.035,23.46,23.46
9.040000000000001,17.595,23.46
9.045,-41.056,17.595
9.05,-123.167,17.595
9.055,-205.279,17.595
9.06,-246.334,11.73
9.065,-252.199,11.73
9.07,-240.469,11.73
9.075000000000001,-234.604,11.73
9.08,-234.604,11.73
9.085,-234.604,11.73
9.09,-240.469,5.865
9.095,-222.874,11.73
9.1,-193.548,11.73
9.105,-123.167,11.73
9.11,-46.921,17.595
9.115,-0.0,17.595
9.120000000000001,17.595,23.46
9.125,23.46,29.326
9.13,35.191,29.326
9.135,29.326,29.326
9.14,17.595,29.326
9.145,11.73,29.326
9.15,23.46,35.191
9.155,29.326,35.191
9.16,35.191,35.191
9.165000000000001,41.056,35.191
9.17,46.921,35.191
9.175,76.246,29.326
9.18,123.167,17.595
9.185,158.358,17.595
9.19,181.818,29.326
9.195,211.144,11.73
9.200000000000001,246.334,-17.595
9.205,269.795,-41.056
9.21,275.66,-46.921
9.215,269.795,-41.056
9.22,240.469,-17.595
9.225,187.683,5.865
9.23,117.302,23.46
9.235,35.191,29.326
9.24,-41.056,17.595
9.245000000000001,-82.111,5.865
9.25,-105.572,-11.73
9.255,-111.437,-17.595
9.26,-105.572,-17.595
9.265,-105.572,-11.73
9.27,-105.572,-5.865
9.275,-123.167,-5.865
9.28,-140.762,0.0
9.285,-140.762,5.865
9.290000000000001,-123.167,11.73
9.295,-111.437,17.595
9.3,-93.842,29.326
9.305,-76.246,35.191
9.31,-58.651,29.326
9.315,-41.056,29.326
9.32,-29.326,17.595
9.325000000000001,-17.595,0.0
9.33,-5.865,-17.595
9.335,5.865,-23.46
9.34,-0.0,-23.46
9.345,-11.73,-23.46
9.35,-23.46,-17.595
9.355,-41.056,-11.73
9.36,-58.651,0.0
9.365,-76.246,0.0
9.370000000000001,-105.572,0.0
9.375,-140.762,0.0
9.38,-164.223,17.595
9.385,-175.953,35.191
9.39,-175.953,41.056
9.395,-152.493,46.921
9.4,-99.707,46.921
9.405,-29.326,46.921
9.41,29.326,46.921
9.415000000000001,64.516,41.056
9.42,87.977,35.191
9.425,87.977,29.326
9.43,82.111,23.46
9.435,70.381,23.46
9.44,52.786,23.46
9.445,35.191,23.46
9.450000000000001,23.46,11.73
9.455,17.595,0.0
9.46,29.326,-29.326
9.465,41.056,-58.651
9.47,58.651,-93.842
9.475,76.246,-123.167
9.48,82.111,-146.628
9.485,76.246,-170.088
9.49,70.381,-187.683
9.495000000000001,64.516,-205.279
9.5,58.651,-211.144
9.505,46.921,-222.874
9.51,46.921,-234.604
9.515,41.056,-240.469
9.52,35.191,-252.199
9.525,35.191,-263.93
9.53,29.326,-269.795
9.535,23.46,-263.93
9.540000000000001,23.46,-275.66
9.545,23.46,-275.66
9.55,23.46,-275.66
9.555,29.326,-275.66
9.56,29.326,-281.525
9.565,23.46,-304.985
9.57,17.595,-322.581
9.575000000000001,17.595,-334.311
9.58,11.73,-340.176
9.585,11.73,-334.311
9.59,5.865,-310.85
9.595,5.865,-275.66
9.6,5.865,-240.469
9.605,11.73,-211.144
9.61,17.595,-199.413
9.615,23.46,-199.413
9.620000000000001,17.595,-205.279
9.625,11.73,-205.279
9.63,5.865,-193.548
9.635,-5.865,-175.953
9.64,-29.326,-164.223
9.645,-58.651,-158.358
9.65,-82.111,-152.493
9.655,-99.707,-140.762
9.66,-111.437,-123.167
9.665000000000001,-123.167,-111.437
9.67,-134.897,-99.707
9.675,-146.628,-93.842
9.68,-152.493,-82.111
9.685,-158.358,-76.246
9.69,-170.088,-70.381
9.695,-170.088,-70.381
9.700000000000001,-152.493,-70.381
9.705,-134.897,-64.516
9.71,-123.167,-46.921
9.715,-111.437,-29.326
9.72,-99.707,-11.73
9.725,-93.842,5.865
9.73,-93.842,29.326
9.735,-99.707,52.786
9.74,-105.572,70.381
9.745000000000001,-117.302,87.977
9.75,-123.167,99.707
9.755,-123.167,111.437
9.76,-123.167,117.302
9.765,-117.302,111.437
9.77,-117.302,99.707
9.775,-105.572,87.977
9.78,-93.842,76.246
9.785,-70.381,70.381
9.790000000000001,-35.191,52.786
9.795,-11.73,46.921
9.8,-5.865,46.921
9.805,-0.0,52.786
9.81,-0.0,52.786
9.815,-5.865,52.786
9.82,-17.595,52.786
9.825000000000001,-23.46,52.786
9.83,-35.191,64.516
9.835,-46.921,70.381
9.84,-58.651,76.246
9.845,-64.516,82.111
9.85,-64.516,82.111
9.855,-46.921,76.246
9.86,-17.595,70.381
9.865,23.46,58.651
9.870000000000001,70.381,46.921
9.875,105.572,41.056
9.88,129.032,41.056
9.885,129.032,41.056
9.89,134.897,46.921
9.895,146.628,46.921
9.9,175.953,58.651
9.905,211.144,58.651
9.91,246.334,52.786
9.915000000000001,263.93,52.786
9.92,234.604,41.056
9.925,158.358,29.326
9.93,82.111,11.73
9.935,35.191,5.865
9.94,17.595,-5.865
9.945,-0.0,-17.595
9.950000000000001,-5.865,-23.46
9.955,-17.595,-35.191
9.96,-11.73,-46.921
9.965,-5.865,-46.921
9.97,5.865,-29.326
9.975,17.595,-17.595
9.98,23.46,-5.865
9.985,11.73,5.865
9.99,5.865,17.595
9.995000000000001,-11.73,29.326
10.0,-23.46,41.056
10.005,-35.191,46.921
10.01,-17.595,46.921
10.015,82.111,46.921
10.02,152.493,46.921
10.025,64.516,52.786
10.03,-5.865,52.786
10.035,-41.056,46.921
10.040000000000001,-64.516,35.191
10.045,-70.381,29.326
10.05,-64.516,29.326
10.055,-64.516,35.191
10.06,-64.516,35.191
10.065,-58.651,35.191
10.07,-58.651,41.056
10.075000000000001,-58.651,46.921
10.08,-52.786,52.786
10.085,-58.651,58.651
10.09,-70.381,58.651
10.095,-70.381,58.651
10.1,-76.246,52.786
10.105,-70.381,52.786
10.11,-70.381,64.516
